date,open,high,low,close,volume,adjclose
1558704600,17.270000457763672,17.90999984741211,17.25,17.6299991607666,6097800,17.6299991607666
1558618200,17.309999465942383,17.389999389648438,16.979999542236328,17.280000686645508,3357300,17.280000686645508
1558531800,17.190000534057617,17.639999389648438,16.8799991607666,17.600000381469727,3637400,17.600000381469727
1558445400,16.950000762939453,17.420000076293945,16.780000686645508,17.31999969482422,4497500,17.31999969482422
1558359000,17.649999618530273,17.649999618530273,16.799999237060547,16.829999923706055,5118600,16.829999923706055
1558099800,17.280000686645508,18.020000457763672,17.149999618530273,17.790000915527344,5203600,17.790000915527344
1558013400,17.040000915527344,17.389999389648438,17.020000457763672,17.389999389648438,2943200,17.389999389648438
1557927000,16.690000534057617,17.290000915527344,16.510000228881836,16.920000076293945,3250900,16.920000076293945
1557840600,16.469999313354492,16.8799991607666,16.229999542236328,16.780000686645508,3303000,16.780000686645508
1557754200,17.0,17.010000228881836,16.200000762939453,16.270000457763672,5649300,16.270000457763672
1557495000,17.309999465942383,18.280000686645508,17.049999237060547,17.309999465942383,6540200,17.309999465942383
1557408600,17.360000610351562,17.459999084472656,16.75,17.309999465942383,4462000,17.309999465942383
1557322200,17.350000381469727,17.770000457763672,17.309999465942383,17.450000762939453,3343300,17.450000762939453
1557235800,17.989999771118164,18.06999969482422,17.280000686645508,17.469999313354492,4197200,17.469999313354492
1557149400,17.59000015258789,18.25,17.520000457763672,18.190000534057617,4470800,18.190000534057617
1556890200,18.1299991607666,18.139999389648438,17.700000762939453,18.139999389648438,4974500,18.139999389648438
1556803800,17.75,18.219999313354492,17.559999465942383,18.1299991607666,5250900,18.1299991607666
1556717400,18.450000762939453,18.700000762939453,17.3799991607666,17.520000457763672,10524600,17.520000457763672
1556631000,19.170000076293945,19.170000076293945,18.31999969482422,18.700000762939453,6127900,18.700000762939453
1556544600,19.290000915527344,19.34000015258789,18.799999237060547,19.219999313354492,4267900,19.219999313354492
1556285400,19.049999237060547,19.389999389648438,18.790000915527344,19.329999923706055,5611200,19.329999923706055
1556199000,18.200000762939453,19.209999084472656,18.079999923706055,19.1200008392334,6550400,19.1200008392334
1556112600,18.389999389648438,18.899999618530273,18.049999237060547,18.489999771118164,8530700,18.489999771118164
1556026200,18.100000381469727,18.399999618530273,18.020000457763672,18.389999389648438,3726400,18.389999389648438
1555939800,18.09000015258789,18.600000381469727,17.790000915527344,18.149999618530273,4172700,18.149999618530273
1555594200,17.770000457763672,18.079999923706055,17.219999313354492,18.059999465942383,4878000,18.059999465942383
1555507800,18.450000762939453,18.479999542236328,17.43000030517578,17.65999984741211,6786700,17.65999984741211
1555421400,18.520000457763672,18.90999984741211,18.209999084472656,18.389999389648438,3791300,18.389999389648438
1555335000,18.8799991607666,19.09000015258789,18.299999237060547,18.350000381469727,3383300,18.350000381469727
1555075800,18.90999984741211,19.309999465942383,18.520000457763672,18.989999771118164,4537900,18.989999771118164
1554989400,19.510000228881836,19.700000762939453,18.489999771118164,18.790000915527344,6381400,18.790000915527344
1554903000,19.09000015258789,19.709999084472656,19.0,19.459999084472656,4138000,19.459999084472656
1554816600,19.469999313354492,19.600000381469727,19.0,19.059999465942383,4351200,19.059999465942383
1554730200,19.579999923706055,19.790000915527344,19.25,19.469999313354492,3802900,19.469999313354492
1554471000,19.299999237060547,20.270000457763672,19.219999313354492,19.75,6108700,19.75
1554384600,20.459999084472656,20.65999984741211,19.190000534057617,19.610000610351562,8050900,19.610000610351562
1554298200,20.290000915527344,20.780000686645508,20.229999542236328,20.510000228881836,4560200,20.510000228881836
1554211800,19.920000076293945,20.489999771118164,19.670000076293945,20.329999923706055,7298600,20.329999923706055
1554125400,20.790000915527344,20.969999313354492,19.719999313354492,20.1200008392334,9594600,20.1200008392334
1553866200,18.510000228881836,20.899999618530273,18.260000228881836,20.760000228881836,22702800,20.760000228881836
1553779800,19.75,19.770000457763672,18.3799991607666,18.440000534057617,19988100,18.440000534057617
1553693400,17.540000915527344,18.579999923706055,16.649999618530273,18.079999923706055,15113300,18.079999923706055
1553607000,17.670000076293945,17.809999465942383,17.25,17.530000686645508,4770300,17.530000686645508
1553520600,17.350000381469727,18.0,17.260000228881836,17.510000228881836,4330100,17.510000228881836
1553261400,18.799999237060547,19.3700008392334,17.479999542236328,17.510000228881836,8340300,17.510000228881836
1553175000,19.0,19.100000381469727,18.3700008392334,18.760000228881836,5197800,18.760000228881836
1553088600,18.799999237060547,19.149999618530273,18.309999465942383,19.010000228881836,7164900,19.010000228881836
1553002200,19.40999984741211,19.8799991607666,18.760000228881836,18.860000610351562,6925800,18.860000610351562
1552915800,21.229999542236328,21.5,19.010000228881836,19.299999237060547,12659400,19.299999237060547
1552656600,20.649999618530273,20.989999771118164,20.049999237060547,20.329999923706055,6483600,20.329999923706055
1552570200,20.459999084472656,20.75,20.1200008392334,20.56999969482422,4117000,20.56999969482422
1552483800,21.489999771118164,21.610000610351562,20.15999984741211,20.459999084472656,9025900,20.459999084472656
1552397400,21.799999237060547,21.950000762939453,21.290000915527344,21.309999465942383,5876500,21.309999465942383
1552311000,21.639999389648438,21.989999771118164,21.149999618530273,21.8700008392334,5616700,21.8700008392334
1552055400,21.149999618530273,21.600000381469727,21.049999237060547,21.399999618530273,5710700,21.399999618530273
1551969000,21.3700008392334,21.770000457763672,21.010000228881836,21.299999237060547,5678500,21.299999237060547
1551882600,22.59000015258789,22.760000228881836,21.1200008392334,21.510000228881836,8126700,21.510000228881836
1551796200,21.510000228881836,23.25,21.15999984741211,22.299999237060547,11594000,22.299999237060547
1551709800,22.299999237060547,22.34000015258789,20.459999084472656,21.489999771118164,12765900,21.489999771118164
1551450600,20.670000076293945,22.850000381469727,20.43000030517578,22.329999923706055,14040200,22.329999923706055
1551364200,21.040000915527344,21.1299991607666,20.3799991607666,20.469999313354492,6863800,20.469999313354492
1551277800,20.0,21.5,19.3799991607666,21.18000030517578,15490100,21.18000030517578
1551191400,19.440000534057617,20.579999923706055,19.149999618530273,20.010000228881836,8939000,20.010000228881836
1551105000,19.329999923706055,19.829999923706055,18.90999984741211,19.59000015258789,8585500,19.59000015258789
1550845800,17.649999618530273,20.5,17.600000381469727,19.8700008392334,28643600,19.8700008392334
1550759400,17.219999313354492,17.450000762939453,17.06999969482422,17.43000030517578,3224900,17.43000030517578
1550673000,17.68000030517578,17.81999969482422,17.110000610351562,17.200000762939453,3608000,17.200000762939453
1550586600,17.700000762939453,18.360000610351562,17.420000076293945,17.540000915527344,5020800,17.540000915527344
1550241000,17.479999542236328,17.760000228881836,17.309999465942383,17.65999984741211,3985900,17.65999984741211
1550154600,17.15999984741211,17.65999984741211,16.950000762939453,17.350000381469727,3920500,17.350000381469727
1550068200,17.709999084472656,18.059999465942383,16.989999771118164,17.100000381469727,5294200,17.100000381469727
1549981800,16.93000030517578,17.790000915527344,16.81999969482422,17.649999618530273,7201900,17.649999618530273
1549895400,17.0,17.110000610351562,16.31999969482422,16.899999618530273,5407500,16.899999618530273
1549636200,16.030000686645508,17.079999923706055,16.030000686645508,16.809999465942383,5710000,16.809999465942383
1549549800,16.110000610351562,16.260000228881836,15.649999618530273,16.149999618530273,4871800,16.149999618530273
1549463400,16.15999984741211,16.299999237060547,15.819999694824219,16.229999542236328,3842700,16.229999542236328
1549377000,16.510000228881836,16.6299991607666,16.010000228881836,16.139999389648438,4150300,16.139999389648438
1549290600,16.90999984741211,17.049999237060547,16.200000762939453,16.40999984741211,3953300,16.40999984741211
1549031400,17.59000015258789,17.649999618530273,16.799999237060547,16.8700008392334,5145000,16.8700008392334
1548945000,17.030000686645508,17.979999542236328,17.010000228881836,17.5,5741600,17.5
1548858600,16.579999923706055,17.059999465942383,16.510000228881836,16.940000534057617,5021400,16.940000534057617
1548772200,16.75,17.15999984741211,16.25,16.459999084472656,7885100,16.459999084472656
1548685800,16.520000457763672,17.030000686645508,15.869999885559082,16.8700008392334,9183100,16.8700008392334
1548426600,17.40999984741211,17.540000915527344,16.81999969482422,17.34000015258789,8844300,17.34000015258789
1548340200,17.799999237060547,17.93000030517578,17.219999313354492,17.729999542236328,7740200,17.729999542236328
1548253800,17.90999984741211,18.15999984741211,16.860000610351562,17.709999084472656,11450700,17.709999084472656
1548167400,17.0,18.030000686645508,16.850000381469727,17.520000457763672,9314800,17.520000457763672
1547821800,17.549999237060547,17.639999389648438,16.850000381469727,17.229999542236328,5966600,17.229999542236328
1547735400,16.649999618530273,17.639999389648438,16.360000610351562,17.260000228881836,8957200,17.260000228881836
1547649000,16.389999389648438,16.850000381469727,16.200000762939453,16.610000610351562,5387300,16.610000610351562
1547562600,16.959999084472656,16.959999084472656,16.110000610351562,16.360000610351562,7891600,16.360000610351562
1547476200,17.270000457763672,17.780000686645508,17.020000457763672,17.1200008392334,10659300,17.1200008392334
1547217000,18.110000610351562,18.920000076293945,17.270000457763672,18.0,18176600,18.0
1547130600,15.25,18.760000228881836,14.40999984741211,18.350000381469727,32947200,18.350000381469727
1547044200,14.0600004196167,15.800000190734863,13.880000114440918,15.029999732971191,13898200,15.029999732971191
1546957800,14.100000381469727,14.220000267028809,13.149999618530273,13.90999984741211,8245600,13.90999984741211
1546871400,12.630000114440918,14.270000457763672,12.619999885559082,14.069999694824219,10886300,14.069999694824219
1546612200,12.850000381469727,13.8100004196167,12.770000457763672,13.199999809265137,7851000,13.199999809265137
1546525800,12.979999542236328,13.15999984741211,12.4399995803833,12.609999656677246,5590400,12.609999656677246
1546439400,13.260000228881836,13.289999961853027,12.8100004196167,13.010000228881836,6900300,13.010000228881836
